zone,date,description,score_key,value
philadelphia-urban,2020-03-15,workers_essential,C000_P_c45_AM_autoY_fareN,0.12540744
philadelphia-urban,2020-04-19,workers_essential,C000_P_c45_AM_autoY_fareN,0.08381841
philadelphia-urban,2020-05-17,workers_essential,C000_P_c45_AM_autoY_fareN,0.11827607
philadelphia-urban,2020-06-21,workers_essential,C000_P_c45_AM_autoY_fareN,0.11625491
philadelphia-urban,2020-07-19,workers_essential,C000_P_c45_AM_autoY_fareN,0.117322184
philadelphia-urban,2020-08-16,workers_essential,C000_P_c45_AM_autoY_fareN,0.12066365
philadelphia-urban,2020-09-20,workers_essential,C000_P_c45_AM_autoY_fareN,0.11823737
philadelphia-urban,2020-10-18,workers_essential,C000_P_c45_AM_autoY_fareN,0.12396207
philadelphia-urban,2020-11-15,workers_essential,C000_P_c45_AM_autoY_fareN,0.12325137
philadelphia-urban,2020-12-20,workers_essential,C000_P_c45_AM_autoY_fareN,0.12357903
philadelphia-urban,2021-01-17,workers_essential,C000_P_c45_AM_autoY_fareN,0.12724507
philadelphia-urban,2021-02-14,workers_essential,C000_P_c45_AM_autoY_fareN,0.121092714
philadelphia-urban,2021-07-11,workers_essential,C000_P_c45_AM_autoY_fareN,0.12003267
philadelphia-urban,2021-09-12,workers_essential,C000_P_c45_AM_autoY_fareN,0.12028372
philadelphia-urban,2020-02-23,hhld_single_mother,C000_P_c45_PM_autoN_fareN,165238.34
philadelphia-urban,2020-03-15,hhld_single_mother,C000_P_c45_PM_autoN_fareN,164070.12
philadelphia-urban,2020-04-19,hhld_single_mother,C000_P_c45_PM_autoN_fareN,134833.48
philadelphia-urban,2020-05-17,hhld_single_mother,C000_P_c45_PM_autoN_fareN,156386.72
philadelphia-urban,2020-06-21,hhld_single_mother,C000_P_c45_PM_autoN_fareN,156670.89
philadelphia-urban,2020-07-19,hhld_single_mother,C000_P_c45_PM_autoN_fareN,150712.97
philadelphia-urban,2020-08-16,hhld_single_mother,C000_P_c45_PM_autoN_fareN,161437.52
philadelphia-urban,2020-09-20,hhld_single_mother,C000_P_c45_PM_autoN_fareN,163988.78
philadelphia-urban,2020-10-18,hhld_single_mother,C000_P_c45_PM_autoN_fareN,163368.08
philadelphia-urban,2020-11-15,hhld_single_mother,C000_P_c45_PM_autoN_fareN,163051.55
philadelphia-urban,2020-12-20,hhld_single_mother,C000_P_c45_PM_autoN_fareN,162340.31
philadelphia-urban,2021-01-17,hhld_single_mother,C000_P_c45_PM_autoN_fareN,160388.77
philadelphia-urban,2021-02-14,hhld_single_mother,C000_P_c45_PM_autoN_fareN,165496.16
philadelphia-urban,2021-07-11,hhld_single_mother,C000_P_c45_PM_autoN_fareN,168546.05
philadelphia-urban,2021-09-12,hhld_single_mother,C000_P_c45_PM_autoN_fareN,161613.89
philadelphia-urban,2020-02-23,pop_asiapacific,C000_P_c45_PM_autoN_fareN,164117.03
philadelphia-urban,2020-03-15,pop_asiapacific,C000_P_c45_PM_autoN_fareN,165054.5
philadelphia-urban,2020-04-19,pop_asiapacific,C000_P_c45_PM_autoN_fareN,143258.08
philadelphia-urban,2020-05-17,pop_asiapacific,C000_P_c45_PM_autoN_fareN,160568.45
philadelphia-urban,2020-06-21,pop_asiapacific,C000_P_c45_PM_autoN_fareN,162587.33
philadelphia-urban,2020-07-19,pop_asiapacific,C000_P_c45_PM_autoN_fareN,155002.6
philadelphia-urban,2020-08-16,pop_asiapacific,C000_P_c45_PM_autoN_fareN,162557.7
philadelphia-urban,2020-09-20,pop_asiapacific,C000_P_c45_PM_autoN_fareN,162260.52
philadelphia-urban,2020-10-18,pop_asiapacific,C000_P_c45_PM_autoN_fareN,161695.55
philadelphia-urban,2020-11-15,pop_asiapacific,C000_P_c45_PM_autoN_fareN,168210.84
philadelphia-urban,2020-12-20,pop_asiapacific,C000_P_c45_PM_autoN_fareN,167712.53
philadelphia-urban,2021-01-17,pop_asiapacific,C000_P_c45_PM_autoN_fareN,162396.8
philadelphia-urban,2021-02-14,pop_asiapacific,C000_P_c45_PM_autoN_fareN,168876.0
philadelphia-urban,2021-07-11,pop_asiapacific,C000_P_c45_PM_autoN_fareN,172958.02
philadelphia-urban,2021-09-12,pop_asiapacific,C000_P_c45_PM_autoN_fareN,161495.8
philadelphia-urban,2020-02-23,pop_black,C000_P_c45_PM_autoN_fareN,188296.77
philadelphia-urban,2020-03-15,pop_black,C000_P_c45_PM_autoN_fareN,185851.8
philadelphia-urban,2020-04-19,pop_black,C000_P_c45_PM_autoN_fareN,153877.02
philadelphia-urban,2020-05-17,pop_black,C000_P_c45_PM_autoN_fareN,180396.22
philadelphia-urban,2020-06-21,pop_black,C000_P_c45_PM_autoN_fareN,179372.98
philadelphia-urban,2020-07-19,pop_black,C000_P_c45_PM_autoN_fareN,172518.39
philadelphia-urban,2020-08-16,pop_black,C000_P_c45_PM_autoN_fareN,180333.0
philadelphia-urban,2020-09-20,pop_black,C000_P_c45_PM_autoN_fareN,186732.38
philadelphia-urban,2020-10-18,pop_black,C000_P_c45_PM_autoN_fareN,190050.72
philadelphia-urban,2020-11-15,pop_black,C000_P_c45_PM_autoN_fareN,187963.28
philadelphia-urban,2020-12-20,pop_black,C000_P_c45_PM_autoN_fareN,182945.28
philadelphia-urban,2021-01-17,pop_black,C000_P_c45_PM_autoN_fareN,183429.97
philadelphia-urban,2021-02-14,pop_black,C000_P_c45_PM_autoN_fareN,186217.14
philadelphia-urban,2021-07-11,pop_black,C000_P_c45_PM_autoN_fareN,187463.88
philadelphia-urban,2021-09-12,pop_black,C000_P_c45_PM_autoN_fareN,182764.83
philadelphia-urban,2020-02-23,pop_hispanic,C000_P_c45_PM_autoN_fareN,163119.83
philadelphia-urban,2020-03-15,pop_hispanic,C000_P_c45_PM_autoN_fareN,164160.0
philadelphia-urban,2020-04-19,pop_hispanic,C000_P_c45_PM_autoN_fareN,126394.66
philadelphia-urban,2020-05-17,pop_hispanic,C000_P_c45_PM_autoN_fareN,147339.95
philadelphia-urban,2020-06-21,pop_hispanic,C000_P_c45_PM_autoN_fareN,156939.02
philadelphia-urban,2020-07-19,pop_hispanic,C000_P_c45_PM_autoN_fareN,147415.2
philadelphia-urban,2020-08-16,pop_hispanic,C000_P_c45_PM_autoN_fareN,164131.14
philadelphia-urban,2020-09-20,pop_hispanic,C000_P_c45_PM_autoN_fareN,158700.6
philadelphia-urban,2020-10-18,pop_hispanic,C000_P_c45_PM_autoN_fareN,151998.05
philadelphia-urban,2020-11-15,pop_hispanic,C000_P_c45_PM_autoN_fareN,156324.2
philadelphia-urban,2020-12-20,pop_hispanic,C000_P_c45_PM_autoN_fareN,167490.45
philadelphia-urban,2021-01-17,pop_hispanic,C000_P_c45_PM_autoN_fareN,155609.25
philadelphia-urban,2021-02-14,pop_hispanic,C000_P_c45_PM_autoN_fareN,167647.45
philadelphia-urban,2021-07-11,pop_hispanic,C000_P_c45_PM_autoN_fareN,177586.45
philadelphia-urban,2021-09-12,pop_hispanic,C000_P_c45_PM_autoN_fareN,162850.11
philadelphia-urban,2020-02-23,pop_poverty,C000_P_c45_PM_autoN_fareN,201981.2
philadelphia-urban,2020-03-15,pop_poverty,C000_P_c45_PM_autoN_fareN,202348.72
philadelphia-urban,2020-04-19,pop_poverty,C000_P_c45_PM_autoN_fareN,165334.77
philadelphia-urban,2020-05-17,pop_poverty,C000_P_c45_PM_autoN_fareN,193250.6
philadelphia-urban,2020-06-21,pop_poverty,C000_P_c45_PM_autoN_fareN,195722.62
philadelphia-urban,2020-07-19,pop_poverty,C000_P_c45_PM_autoN_fareN,187396.5
philadelphia-urban,2020-08-16,pop_poverty,C000_P_c45_PM_autoN_fareN,199419.81
philadelphia-urban,2020-09-20,pop_poverty,C000_P_c45_PM_autoN_fareN,200821.88
philadelphia-urban,2020-10-18,pop_poverty,C000_P_c45_PM_autoN_fareN,199886.97
philadelphia-urban,2020-11-15,pop_poverty,C000_P_c45_PM_autoN_fareN,201949.77
philadelphia-urban,2020-12-20,pop_poverty,C000_P_c45_PM_autoN_fareN,201618.81
philadelphia-urban,2021-01-17,pop_poverty,C000_P_c45_PM_autoN_fareN,197572.44
philadelphia-urban,2021-02-14,pop_poverty,C000_P_c45_PM_autoN_fareN,204115.89
philadelphia-urban,2021-07-11,pop_poverty,C000_P_c45_PM_autoN_fareN,208958.12
philadelphia-urban,2021-09-12,pop_poverty,C000_P_c45_PM_autoN_fareN,198322.98
philadelphia-urban,2020-02-23,pop_total,C000_P_c45_PM_autoN_fareN,146357.66
philadelphia-urban,2020-03-15,pop_total,C000_P_c45_PM_autoN_fareN,147205.3
philadelphia-urban,2020-04-19,pop_total,C000_P_c45_PM_autoN_fareN,119618.49
philadelphia-urban,2020-05-17,pop_total,C000_P_c45_PM_autoN_fareN,140496.08
philadelphia-urban,2020-06-21,pop_total,C000_P_c45_PM_autoN_fareN,141869.75
philadelphia-urban,2020-07-19,pop_total,C000_P_c45_PM_autoN_fareN,135990.36
philadelphia-urban,2020-08-16,pop_total,C000_P_c45_PM_autoN_fareN,143918.23
philadelphia-urban,2020-09-20,pop_total,C000_P_c45_PM_autoN_fareN,143969.97
philadelphia-urban,2020-10-18,pop_total,C000_P_c45_PM_autoN_fareN,143973.14
philadelphia-urban,2020-11-15,pop_total,C000_P_c45_PM_autoN_fareN,147939.8
philadelphia-urban,2020-12-20,pop_total,C000_P_c45_PM_autoN_fareN,147539.27
philadelphia-urban,2021-01-17,pop_total,C000_P_c45_PM_autoN_fareN,143911.94
philadelphia-urban,2021-02-14,pop_total,C000_P_c45_PM_autoN_fareN,148203.58
philadelphia-urban,2021-07-11,pop_total,C000_P_c45_PM_autoN_fareN,152326.66
philadelphia-urban,2021-09-12,pop_total,C000_P_c45_PM_autoN_fareN,144132.86
philadelphia-urban,2020-02-23,pop_white,C000_P_c45_PM_autoN_fareN,110613.766
philadelphia-urban,2020-03-15,pop_white,C000_P_c45_PM_autoN_fareN,113684.484
philadelphia-urban,2020-04-19,pop_white,C000_P_c45_PM_autoN_fareN,91014.41
philadelphia-urban,2020-05-17,pop_white,C000_P_c45_PM_autoN_fareN,108391.61
philadelphia-urban,2020-06-21,pop_white,C000_P_c45_PM_autoN_fareN,109233.984
philadelphia-urban,2020-07-19,pop_white,C000_P_c45_PM_autoN_fareN,105088.3
philadelphia-urban,2020-08-16,pop_white,C000_P_c45_PM_autoN_fareN,110888.016
philadelphia-urban,2020-09-20,pop_white,C000_P_c45_PM_autoN_fareN,108185.55
philadelphia-urban,2020-10-18,pop_white,C000_P_c45_PM_autoN_fareN,107777.234
philadelphia-urban,2020-11-15,pop_white,C000_P_c45_PM_autoN_fareN,115413.195
philadelphia-urban,2020-12-20,pop_white,C000_P_c45_PM_autoN_fareN,115161.3
philadelphia-urban,2021-01-17,pop_white,C000_P_c45_PM_autoN_fareN,111079.36
philadelphia-urban,2021-02-14,pop_white,C000_P_c45_PM_autoN_fareN,114108.02
philadelphia-urban,2021-07-11,pop_white,C000_P_c45_PM_autoN_fareN,118686.62
philadelphia-urban,2021-09-12,pop_white,C000_P_c45_PM_autoN_fareN,110245.03
philadelphia-urban,2020-02-23,workers_essential,C000_P_c45_PM_autoN_fareN,138916.5
philadelphia-urban,2020-03-15,workers_essential,C000_P_c45_PM_autoN_fareN,140017.23
philadelphia-urban,2020-04-19,workers_essential,C000_P_c45_PM_autoN_fareN,113989.6
philadelphia-urban,2020-05-17,workers_essential,C000_P_c45_PM_autoN_fareN,133435.89
philadelphia-urban,2020-06-21,workers_essential,C000_P_c45_PM_autoN_fareN,134593.03
philadelphia-urban,2020-07-19,workers_essential,C000_P_c45_PM_autoN_fareN,128845.07
philadelphia-urban,2020-08-16,workers_essential,C000_P_c45_PM_autoN_fareN,136075.83
philadelphia-urban,2020-09-20,workers_essential,C000_P_c45_PM_autoN_fareN,136832.52
philadelphia-urban,2020-10-18,workers_essential,C000_P_c45_PM_autoN_fareN,137081.64
philadelphia-urban,2020-11-15,workers_essential,C000_P_c45_PM_autoN_fareN,140373.48
philadelphia-urban,2020-12-20,workers_essential,C000_P_c45_PM_autoN_fareN,140274.9
philadelphia-urban,2021-01-17,workers_essential,C000_P_c45_PM_autoN_fareN,137441.84
philadelphia-urban,2021-02-14,workers_essential,C000_P_c45_PM_autoN_fareN,141076.48
philadelphia-urban,2021-07-11,workers_essential,C000_P_c45_PM_autoN_fareN,144203.92
philadelphia-urban,2021-09-12,workers_essential,C000_P_c45_PM_autoN_fareN,137121.44
philadelphia-urban,2020-02-23,hhld_single_mother,C000_P_c45_PM_autoN_fareY,140486.14
philadelphia-urban,2020-03-15,hhld_single_mother,C000_P_c45_PM_autoN_fareY,138654.31
philadelphia-urban,2020-04-19,hhld_single_mother,C000_P_c45_PM_autoN_fareY,117517.336
philadelphia-urban,2020-05-17,hhld_single_mother,C000_P_c45_PM_autoN_fareY,135606.69
philadelphia-urban,2020-06-21,hhld_single_mother,C000_P_c45_PM_autoN_fareY,135069.05
philadelphia-urban,2020-07-19,hhld_single_mother,C000_P_c45_PM_autoN_fareY,132429.53
philadelphia-urban,2020-08-16,hhld_single_mother,C000_P_c45_PM_autoN_fareY,139502.03
philadelphia-urban,2020-09-20,hhld_single_mother,C000_P_c45_PM_autoN_fareY,140978.92
philadelphia-urban,2020-10-18,hhld_single_mother,C000_P_c45_PM_autoN_fareY,137660.97
philadelphia-urban,2020-11-15,hhld_single_mother,C000_P_c45_PM_autoN_fareY,141214.38
philadelphia-urban,2020-12-20,hhld_single_mother,C000_P_c45_PM_autoN_fareY,139673.83
philadelphia-urban,2021-01-17,hhld_single_mother,C000_P_c45_PM_autoN_fareY,138300.27
philadelphia-urban,2021-02-14,hhld_single_mother,C000_P_c45_PM_autoN_fareY,142165.69
philadelphia-urban,2021-07-11,hhld_single_mother,C000_P_c45_PM_autoN_fareY,141821.1
philadelphia-urban,2021-09-12,hhld_single_mother,C000_P_c45_PM_autoN_fareY,137828.81
philadelphia-urban,2020-02-23,pop_asiapacific,C000_P_c45_PM_autoN_fareY,142087.39
philadelphia-urban,2020-03-15,pop_asiapacific,C000_P_c45_PM_autoN_fareY,143252.97
philadelphia-urban,2020-04-19,pop_asiapacific,C000_P_c45_PM_autoN_fareY,125480.94
philadelphia-urban,2020-05-17,pop_asiapacific,C000_P_c45_PM_autoN_fareY,140778.58
philadelphia-urban,2020-06-21,pop_asiapacific,C000_P_c45_PM_autoN_fareY,142283.98
philadelphia-urban,2020-07-19,pop_asiapacific,C000_P_c45_PM_autoN_fareY,136442.06
philadelphia-urban,2020-08-16,pop_asiapacific,C000_P_c45_PM_autoN_fareY,141996.88
philadelphia-urban,2020-09-20,pop_asiapacific,C000_P_c45_PM_autoN_fareY,142322.33
philadelphia-urban,2020-10-18,pop_asiapacific,C000_P_c45_PM_autoN_fareY,141148.69
philadelphia-urban,2020-11-15,pop_asiapacific,C000_P_c45_PM_autoN_fareY,146939.38
philadelphia-urban,2020-12-20,pop_asiapacific,C000_P_c45_PM_autoN_fareY,145927.72
philadelphia-urban,2021-01-17,pop_asiapacific,C000_P_c45_PM_autoN_fareY,141776.42
philadelphia-urban,2021-02-14,pop_asiapacific,C000_P_c45_PM_autoN_fareY,146940.12
philadelphia-urban,2021-07-11,pop_asiapacific,C000_P_c45_PM_autoN_fareY,148742.83
philadelphia-urban,2021-09-12,pop_asiapacific,C000_P_c45_PM_autoN_fareY,140217.1
philadelphia-urban,2020-02-23,pop_black,C000_P_c45_PM_autoN_fareY,161848.56
philadelphia-urban,2020-03-15,pop_black,C000_P_c45_PM_autoN_fareY,158967.95
philadelphia-urban,2020-04-19,pop_black,C000_P_c45_PM_autoN_fareY,135161.81
philadelphia-urban,2020-05-17,pop_black,C000_P_c45_PM_autoN_fareY,158310.27
philadelphia-urban,2020-06-21,pop_black,C000_P_c45_PM_autoN_fareY,156390.3
philadelphia-urban,2020-07-19,pop_black,C000_P_c45_PM_autoN_fareY,152410.97
philadelphia-urban,2020-08-16,pop_black,C000_P_c45_PM_autoN_fareY,156652.83
philadelphia-urban,2020-09-20,pop_black,C000_P_c45_PM_autoN_fareY,161895.66
philadelphia-urban,2020-10-18,pop_black,C000_P_c45_PM_autoN_fareY,161999.31
philadelphia-urban,2020-11-15,pop_black,C000_P_c45_PM_autoN_fareY,163211.22
philadelphia-urban,2020-12-20,pop_black,C000_P_c45_PM_autoN_fareY,158886.05
philadelphia-urban,2021-01-17,pop_black,C000_P_c45_PM_autoN_fareY,159434.62
philadelphia-urban,2021-02-14,pop_black,C000_P_c45_PM_autoN_fareY,161857.89
philadelphia-urban,2021-07-11,pop_black,C000_P_c45_PM_autoN_fareY,160517.62
philadelphia-urban,2021-09-12,pop_black,C000_P_c45_PM_autoN_fareY,158462.36
philadelphia-urban,2020-02-23,pop_hispanic,C000_P_c45_PM_autoN_fareY,133862.3
philadelphia-urban,2020-03-15,pop_hispanic,C000_P_c45_PM_autoN_fareY,133854.22
philadelphia-urban,2020-04-19,pop_hispanic,C000_P_c45_PM_autoN_fareY,108611.73
philadelphia-urban,2020-05-17,pop_hispanic,C000_P_c45_PM_autoN_fareY,124013.18
philadelphia-urban,2020-06-21,pop_hispanic,C000_P_c45_PM_autoN_fareY,130003.234
philadelphia-urban,2020-07-19,pop_hispanic,C000_P_c45_PM_autoN_fareY,127352.44
philadelphia-urban,2020-08-16,pop_hispanic,C000_P_c45_PM_autoN_fareY,139125.0
philadelphia-urban,2020-09-20,pop_hispanic,C000_P_c45_PM_autoN_fareY,133288.9
philadelphia-urban,2020-10-18,pop_hispanic,C000_P_c45_PM_autoN_fareY,124990.86
philadelphia-urban,2020-11-15,pop_hispanic,C000_P_c45_PM_autoN_fareY,133651.47
philadelphia-urban,2020-12-20,pop_hispanic,C000_P_c45_PM_autoN_fareY,139312.16
philadelphia-urban,2021-01-17,pop_hispanic,C000_P_c45_PM_autoN_fareY,130710.29
philadelphia-urban,2021-02-14,pop_hispanic,C000_P_c45_PM_autoN_fareY,138841.19
philadelphia-urban,2021-07-11,pop_hispanic,C000_P_c45_PM_autoN_fareY,142720.27
philadelphia-urban,2021-09-12,pop_hispanic,C000_P_c45_PM_autoN_fareY,132641.64
philadelphia-urban,2020-02-23,pop_poverty,C000_P_c45_PM_autoN_fareY,172889.12
philadelphia-urban,2020-03-15,pop_poverty,C000_P_c45_PM_autoN_fareY,172175.75
philadelphia-urban,2020-04-19,pop_poverty,C000_P_c45_PM_autoN_fareY,145061.47
philadelphia-urban,2020-05-17,pop_poverty,C000_P_c45_PM_autoN_fareY,168238.22
philadelphia-urban,2020-06-21,pop_poverty,C000_P_c45_PM_autoN_fareY,169056.31
philadelphia-urban,2020-07-19,pop_poverty,C000_P_c45_PM_autoN_fareY,164716.7
philadelphia-urban,2020-08-16,pop_poverty,C000_P_c45_PM_autoN_fareY,172639.45
philadelphia-urban,2020-09-20,pop_poverty,C000_P_c45_PM_autoN_fareY,173773.77
philadelphia-urban,2020-10-18,pop_poverty,C000_P_c45_PM_autoN_fareY,170408.78
philadelphia-urban,2020-11-15,pop_poverty,C000_P_c45_PM_autoN_fareY,175551.31
philadelphia-urban,2020-12-20,pop_poverty,C000_P_c45_PM_autoN_fareY,174224.67
philadelphia-urban,2021-01-17,pop_poverty,C000_P_c45_PM_autoN_fareY,171292.27
philadelphia-urban,2021-02-14,pop_poverty,C000_P_c45_PM_autoN_fareY,176034.33
philadelphia-urban,2021-07-11,pop_poverty,C000_P_c45_PM_autoN_fareY,177403.17
philadelphia-urban,2021-09-12,pop_poverty,C000_P_c45_PM_autoN_fareY,170430.61
philadelphia-urban,2020-02-23,pop_total,C000_P_c45_PM_autoN_fareY,125494.33
philadelphia-urban,2020-03-15,pop_total,C000_P_c45_PM_autoN_fareY,125065.15
philadelphia-urban,2020-04-19,pop_total,C000_P_c45_PM_autoN_fareY,104200.12
philadelphia-urban,2020-05-17,pop_total,C000_P_c45_PM_autoN_fareY,122343.19
philadelphia-urban,2020-06-21,pop_total,C000_P_c45_PM_autoN_fareY,122998.39
philadelphia-urban,2020-07-19,pop_total,C000_P_c45_PM_autoN_fareY,119704.78
philadelphia-urban,2020-08-16,pop_total,C000_P_c45_PM_autoN_fareY,124809.96
philadelphia-urban,2020-09-20,pop_total,C000_P_c45_PM_autoN_fareY,124677.82
philadelphia-urban,2020-10-18,pop_total,C000_P_c45_PM_autoN_fareY,122619.65
philadelphia-urban,2020-11-15,pop_total,C000_P_c45_PM_autoN_fareY,127928.36
philadelphia-urban,2020-12-20,pop_total,C000_P_c45_PM_autoN_fareY,126935.125
philadelphia-urban,2021-01-17,pop_total,C000_P_c45_PM_autoN_fareY,124247.67
philadelphia-urban,2021-02-14,pop_total,C000_P_c45_PM_autoN_fareY,127320.31
philadelphia-urban,2021-07-11,pop_total,C000_P_c45_PM_autoN_fareY,128916.32
philadelphia-urban,2021-09-12,pop_total,C000_P_c45_PM_autoN_fareY,123564.07
philadelphia-urban,2020-02-23,pop_white,C000_P_c45_PM_autoN_fareY,95943.57
philadelphia-urban,2020-03-15,pop_white,C000_P_c45_PM_autoN_fareY,96829.38
philadelphia-urban,2020-04-19,pop_white,C000_P_c45_PM_autoN_fareY,78807.29
philadelphia-urban,2020-05-17,pop_white,C000_P_c45_PM_autoN_fareY,94516.766
philadelphia-urban,2020-06-21,pop_white,C000_P_c45_PM_autoN_fareY,95481.14
philadelphia-urban,2020-07-19,pop_white,C000_P_c45_PM_autoN_fareY,92750.82
philadelphia-urban,2020-08-16,pop_white,C000_P_c45_PM_autoN_fareY,96672.195
philadelphia-urban,2020-09-20,pop_white,C000_P_c45_PM_autoN_fareY,94352.82
philadelphia-urban,2020-10-18,pop_white,C000_P_c45_PM_autoN_fareY,92340.2
philadelphia-urban,2020-11-15,pop_white,C000_P_c45_PM_autoN_fareY,99503.055
philadelphia-urban,2020-12-20,pop_white,C000_P_c45_PM_autoN_fareY,99060.516
philadelphia-urban,2021-01-17,pop_white,C000_P_c45_PM_autoN_fareY,95882.02
philadelphia-urban,2021-02-14,pop_white,C000_P_c45_PM_autoN_fareY,97797.445
philadelphia-urban,2021-07-11,pop_white,C000_P_c45_PM_autoN_fareY,100762.9
philadelphia-urban,2021-09-12,pop_white,C000_P_c45_PM_autoN_fareY,94826.95
philadelphia-urban,2020-02-23,workers_essential,C000_P_c45_PM_autoN_fareY,118980.66
philadelphia-urban,2020-03-15,workers_essential,C000_P_c45_PM_autoN_fareY,118721.78
philadelphia-urban,2020-04-19,workers_essential,C000_P_c45_PM_autoN_fareY,99144.234
philadelphia-urban,2020-05-17,workers_essential,C000_P_c45_PM_autoN_fareY,116222.07
philadelphia-urban,2020-06-21,workers_essential,C000_P_c45_PM_autoN_fareY,116658.99
philadelphia-urban,2020-07-19,workers_essential,C000_P_c45_PM_autoN_fareY,113382.586
philadelphia-urban,2020-08-16,workers_essential,C000_P_c45_PM_autoN_fareY,117940.54
philadelphia-urban,2020-09-20,workers_essential,C000_P_c45_PM_autoN_fareY,118453.5
philadelphia-urban,2020-10-18,workers_essential,C000_P_c45_PM_autoN_fareY,116713.77
philadelphia-urban,2020-11-15,workers_essential,C000_P_c45_PM_autoN_fareY,121366.53
philadelphia-urban,2020-12-20,workers_essential,C000_P_c45_PM_autoN_fareY,120525.72
philadelphia-urban,2021-01-17,workers_essential,C000_P_c45_PM_autoN_fareY,118504.59
philadelphia-urban,2021-02-14,workers_essential,C000_P_c45_PM_autoN_fareY,121115.64
philadelphia-urban,2021-07-11,workers_essential,C000_P_c45_PM_autoN_fareY,121891.38
philadelphia-urban,2021-09-12,workers_essential,C000_P_c45_PM_autoN_fareY,117476.35
philadelphia-urban,2020-02-23,hhld_single_mother,C000_P_c60_AM_autoN_fareN,470988.4
philadelphia-urban,2020-03-15,hhld_single_mother,C000_P_c60_AM_autoN_fareN,459565.28
philadelphia-urban,2020-04-19,hhld_single_mother,C000_P_c60_AM_autoN_fareN,333129.72
philadelphia-urban,2020-05-17,hhld_single_mother,C000_P_c60_AM_autoN_fareN,435393.75
philadelphia-urban,2020-06-21,hhld_single_mother,C000_P_c60_AM_autoN_fareN,437488.78
philadelphia-urban,2020-07-19,hhld_single_mother,C000_P_c60_AM_autoN_fareN,426180.44
philadelphia-urban,2020-08-16,hhld_single_mother,C000_P_c60_AM_autoN_fareN,444828.3
philadelphia-urban,2020-09-20,hhld_single_mother,C000_P_c60_AM_autoN_fareN,447836.3
philadelphia-urban,2020-10-18,hhld_single_mother,C000_P_c60_AM_autoN_fareN,455800.5
philadelphia-urban,2020-11-15,hhld_single_mother,C000_P_c60_AM_autoN_fareN,448262.38
philadelphia-urban,2020-12-20,hhld_single_mother,C000_P_c60_AM_autoN_fareN,448932.0
philadelphia-urban,2021-01-17,hhld_single_mother,C000_P_c60_AM_autoN_fareN,473280.2
philadelphia-urban,2021-02-14,hhld_single_mother,C000_P_c60_AM_autoN_fareN,457815.97
philadelphia-urban,2021-07-11,hhld_single_mother,C000_P_c60_AM_autoN_fareN,458281.3
philadelphia-urban,2021-09-12,hhld_single_mother,C000_P_c60_AM_autoN_fareN,448618.75
philadelphia-urban,2020-02-23,pop_asiapacific,C000_P_c60_AM_autoN_fareN,411536.72
philadelphia-urban,2020-03-15,pop_asiapacific,C000_P_c60_AM_autoN_fareN,399401.78
philadelphia-urban,2020-04-19,pop_asiapacific,C000_P_c60_AM_autoN_fareN,291750.03
philadelphia-urban,2020-05-17,pop_asiapacific,C000_P_c60_AM_autoN_fareN,383009.62
philadelphia-urban,2020-06-21,pop_asiapacific,C000_P_c60_AM_autoN_fareN,379995.7
philadelphia-urban,2020-07-19,pop_asiapacific,C000_P_c60_AM_autoN_fareN,374125.47
philadelphia-urban,2020-08-16,pop_asiapacific,C000_P_c60_AM_autoN_fareN,391764.47
philadelphia-urban,2020-09-20,pop_asiapacific,C000_P_c60_AM_autoN_fareN,392342.88
philadelphia-urban,2020-10-18,pop_asiapacific,C000_P_c60_AM_autoN_fareN,404529.62
philadelphia-urban,2020-11-15,pop_asiapacific,C000_P_c60_AM_autoN_fareN,394479.34
philadelphia-urban,2020-12-20,pop_asiapacific,C000_P_c60_AM_autoN_fareN,395671.47
philadelphia-urban,2021-01-17,pop_asiapacific,C000_P_c60_AM_autoN_fareN,414770.44
philadelphia-urban,2021-02-14,pop_asiapacific,C000_P_c60_AM_autoN_fareN,402464.66
philadelphia-urban,2021-07-11,pop_asiapacific,C000_P_c60_AM_autoN_fareN,400315.75
philadelphia-urban,2021-09-12,pop_asiapacific,C000_P_c60_AM_autoN_fareN,392385.0
philadelphia-urban,2020-02-23,pop_black,C000_P_c60_AM_autoN_fareN,523423.72
philadelphia-urban,2020-03-15,pop_black,C000_P_c60_AM_autoN_fareN,513606.9
philadelphia-urban,2020-04-19,pop_black,C000_P_c60_AM_autoN_fareN,373137.03
philadelphia-urban,2020-05-17,pop_black,C000_P_c60_AM_autoN_fareN,493525.66
philadelphia-urban,2020-06-21,pop_black,C000_P_c60_AM_autoN_fareN,495124.9
philadelphia-urban,2020-07-19,pop_black,C000_P_c60_AM_autoN_fareN,482824.72
philadelphia-urban,2020-08-16,pop_black,C000_P_c60_AM_autoN_fareN,499846.88
philadelphia-urban,2020-09-20,pop_black,C000_P_c60_AM_autoN_fareN,505258.62
philadelphia-urban,2020-10-18,pop_black,C000_P_c60_AM_autoN_fareN,510474.62
philadelphia-urban,2020-11-15,pop_black,C000_P_c60_AM_autoN_fareN,507488.78
philadelphia-urban,2020-12-20,pop_black,C000_P_c60_AM_autoN_fareN,502336.06
philadelphia-urban,2021-01-17,pop_black,C000_P_c60_AM_autoN_fareN,522186.16
philadelphia-urban,2021-02-14,pop_black,C000_P_c60_AM_autoN_fareN,507079.6
philadelphia-urban,2021-07-11,pop_black,C000_P_c60_AM_autoN_fareN,509045.66
